SALES,STATUS,QUANTITYORDERED,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,COUNTRY,DEALSIZE
1864.8,Shipped,30,4,11,2004,Motorcycles,Japan,Small
1142.41,Shipped,23,1,1,2005,Motorcycles,USA,Small
1172.6,Shipped,22,1,2,2005,Motorcycles,Australia,Small
3900.0,Shipped,39,1,3,2005,Motorcycles,Sweden,Medium
3064.6,Shipped,55,2,4,2005,Motorcycles,France,Medium
2202.48,Disputed,36,2,5,2005,Motorcycles,Spain,Small
2600.0,Shipped,26,1,1,2003,Vintage Cars,Germany,Medium
3100.0,Shipped,31,1,3,2003,Vintage Cars,UK,Medium
3400.0,Shipped,34,2,5,2003,Vintage Cars,Australia,Medium
4100.0,Shipped,41,3,7,2003,Vintage Cars,Australia,Large
2300.0,Shipped,23,3,9,2003,Vintage Cars,USA,Medium
4800.0,Shipped,48,4,10,2003,Vintage Cars,USA,Large
2200.0,Shipped,22,4,11,2003,Vintage Cars,Italy,Medium
2100.0,Shipped,21,4,11,2003,Vintage Cars,USA,Medium
2200.0,Shipped,22,4,11,2003,Vintage Cars,Australia,Medium
4000.0,Shipped,40,4,12,2003,Vintage Cars,Spain,Large
5000.0,Shipped,50,1,1,2004,Vintage Cars,Spain,Large
2900.0,Shipped,29,1,3,2004,Vintage Cars,France,Medium
4300.0,Shipped,43,2,4,2004,Vintage Cars,Spain,Medium
2400.0,Shipped,24,2,6,2004,Vintage Cars,France,Medium
2200.0,Shipped,22,3,8,2004,Vintage Cars,Italy,Medium
4300.0,Shipped,43,3,9,2004,Vintage Cars,Norway,Large
2000.0,Shipped,20,4,10,2004,Vintage Cars,France,Medium
2500.0,Shipped,25,4,10,2004,Vintage Cars,USA,Medium
3600.0,Shipped,36,4,11,2004,Vintage Cars,USA,Medium
1264.08,Shipped,24,4,11,2004,Vintage Cars,UK,Small
2100.0,Shipped,21,4,11,2004,Vintage Cars,Australia,Medium
3000.0,Shipped,30,4,12,2004,Vintage Cars,France,Medium
3033.28,Resolved,32,1,1,2005,Vintage Cars,USA,Medium
990.78,Shipped,21,1,2,2005,Vintage Cars,Spain,Small
2030.86,Shipped,26,1,3,2005,Vintage Cars,USA,Small
3500.0,In Process,35,2,5,2005,Vintage Cars,USA,Medium
2600.0,Shipped,26,1,3,2003,Classic Cars,USA,Medium
4600.0,Shipped,46,2,5,2003,Classic Cars,France,Medium
3700.0,Shipped,37,3,7,2003,Classic Cars,France,Medium
2700.0,Shipped,27,3,9,2003,Classic Cars,Australia,Medium
2300.0,Shipped,23,4,10,2003,Classic Cars,Denmark,Medium
3900.0,Shipped,39,4,11,2003,Classic Cars,USA,Medium
2700.0,Shipped,27,4,11,2003,Classic Cars,Norway,Medium
3800.0,Shipped,38,4,11,2003,Classic Cars,USA,Medium
2700.0,Shipped,27,4,12,2003,Classic Cars,USA,Medium
4000.0,Shipped,40,1,1,2004,Classic Cars,Spain,Medium
2400.0,Shipped,24,1,2,2004,Classic Cars,USA,Medium
4400.0,Shipped,44,2,4,2004,Classic Cars,France,Medium
3700.0,Cancelled,37,2,6,2004,Classic Cars,UK,Medium
2000.0,Shipped,20,3,7,2004,Classic Cars,Italy,Small
3900.0,Shipped,39,3,8,2004,Classic Cars,USA,Medium
4400.0,Shipped,44,3,8,2004,Classic Cars,Switzerland,Medium
2200.0,Shipped,22,4,10,2003,Classic Cars,Norway,Medium
4300.0,Shipped,43,4,10,2004,Classic Cars,Spain,Medium
2700.0,Shipped,27,4,11,2004,Classic Cars,USA,Small
1687.4,Shipped,26,4,11,2004,Classic Cars,USA,Small
1308.0,Shipped,25,4,11,2004,Classic Cars,France,Small
4900.0,Shipped,49,1,1,2005,Classic Cars,Belgium,Medium
2900.0,Shipped,29,1,2,2005,Classic Cars,Spain,Medium
4100.0,On Hold,41,2,4,2005,Classic Cars,USA,Medium
5500.0,Shipped,55,2,5,2005,Classic Cars,Austria,Large
2242.89,Shipped,27,1,1,2003,Vintage Cars,Norway,Small
2300.0,Shipped,23,1,3,2003,Vintage Cars,Sweden,Small
2795.27,Shipped,31,2,5,2003,Vintage Cars,Spain,Small
4600.0,Shipped,46,3,7,2003,Vintage Cars,Australia,Medium
4285.46,Shipped,47,3,9,2003,Vintage Cars,Singapore,Medium
3100.0,Shipped,31,4,10,2003,Vintage Cars,USA,Medium
4600.0,Shipped,46,4,11,2003,Vintage Cars,Australia,Medium
3298.55,Shipped,37,4,11,2003,Vintage Cars,USA,Medium
2609.8799999999997,Shipped,28,4,11,2003,Vintage Cars,Australia,Small
3336.29,Shipped,37,4,12,2003,Vintage Cars,Canada,Medium
4900.0,Shipped,49,1,1,2004,Vintage Cars,USA,Medium
2400.0,Shipped,24,1,3,2004,Vintage Cars,USA,Small
3000.0,Shipped,30,2,4,2004,Vintage Cars,Spain,Medium
4407.0,Shipped,50,2,6,2004,Vintage Cars,USA,Medium
2983.44,Shipped,31,3,7,2004,Vintage Cars,Australia,Small
4600.0,Shipped,46,3,8,2004,Vintage Cars,Italy,Medium
4700.0,Shipped,47,3,9,2004,Vintage Cars,Sweden,Medium
4600.0,Shipped,46,4,10,2004,Vintage Cars,France,Medium
3700.0,Shipped,37,4,10,2004,Vintage Cars,USA,Medium
3300.0,Shipped,33,4,11,2004,Vintage Cars,USA,Medium
2795.27,Shipped,31,4,11,2004,Vintage Cars,USA,Small
4800.0,Shipped,48,4,11,2004,Vintage Cars,Australia,Medium
3572.33,Shipped,41,4,12,2004,Vintage Cars,USA,Medium
4200.0,Shipped,42,1,1,2005,Vintage Cars,USA,Medium
4100.0,Shipped,41,1,2,2005,Vintage Cars,USA,Medium
1448.0,Shipped,32,1,3,2005,Vintage Cars,Australia,Small
881.4,In Process,10,2,5,2005,Vintage Cars,Belgium,Small
2011.1000000000001,Shipped,35,1,1,2003,Vintage Cars,Norway,Small
1801.24,Shipped,28,1,3,2003,Vintage Cars,USA,Small
3390.2000000000003,Shipped,46,2,5,2003,Vintage Cars,Spain,Medium
1424.0,Shipped,20,3,7,2003,Vintage Cars,Australia,Small
1499.1,Shipped,30,3,9,2003,Vintage Cars,Singapore,Small
3358.08,Shipped,48,4,10,2003,Vintage Cars,USA,Medium
1504.1599999999999,Shipped,28,4,11,2003,Vintage Cars,Italy,Small
2655.12,Shipped,39,4,11,2003,Vintage Cars,USA,Small
1244.16,Shipped,24,4,11,2003,Vintage Cars,Australia,Small
1888.8799999999999,Shipped,28,4,12,2003,Vintage Cars,Canada,Small
1820.01,Shipped,31,1,1,2004,Vintage Cars,USA,Small
2866.95,Shipped,45,1,3,2004,Vintage Cars,USA,Small
1394.16,Shipped,24,2,4,2004,Vintage Cars,Spain,Small
2632.2799999999997,Shipped,49,2,6,2004,Vintage Cars,USA,Small
2018.56,Shipped,32,3,7,2004,Vintage Cars,Austria,Small
2954.5299999999997,Shipped,43,3,8,2004,Vintage Cars,Italy,Small
1871.8300000000002,Shipped,37,3,9,2004,Vintage Cars,Sweden,Small
1559.04,Shipped,24,4,10,2004,Vintage Cars,France,Small
1880.2,Shipped,35,4,10,2004,Vintage Cars,USA,Small
1224.67,Shipped,41,4,11,2004,Vintage Cars,USA,Small
2600.0,Shipped,26,4,11,2004,Vintage Cars,UK,Small
2208.64,Shipped,34,4,11,2004,Vintage Cars,Australia,Small
3458.42,Shipped,49,4,12,2004,Vintage Cars,USA,Medium
1237.88,Shipped,28,1,1,2005,Vintage Cars,USA,Small
2723.2,Shipped,40,1,2,2005,Vintage Cars,USA,Small
2218.52,Shipped,37,1,3,2005,Vintage Cars,Austria,Small
1665.32,In Process,31,2,5,2005,Vintage Cars,Belgium,Small
3421.04,Shipped,41,1,2,2003,Ships,Italy,Medium
1878.6599999999999,Shipped,21,2,4,2003,Ships,Austria,Small
3853.6000000000004,Shipped,40,2,6,2003,Ships,USA,Medium
3442.6400000000003,Shipped,46,3,8,2003,Ships,USA,Medium
3482.16,Shipped,44,4,10,2003,Ships,Finland,Medium
3363.5200000000004,Cancelled,46,4,10,2003,Ships,Sweden,Medium
3350.52,Shipped,41,4,11,2003,Ships,France,Medium
2862.72,Shipped,32,4,11,2003,Ships,UK,Small
4036.04,Shipped,46,4,11,2003,Ships,Spain,Medium
2800.0,Shipped,28,1,1,2004,Ships,USA,Small
4636.38,Shipped,49,1,2,2004,Ships,USA,Medium
1553.5800000000002,Cancelled,21,2,5,2004,Ships,USA,Small
2697.6,Cancelled,32,2,6,2004,Ships,Spain,Small
3334.04,Shipped,34,3,7,2004,Ships,Belgium,Medium
2059.26,Shipped,21,3,8,2004,Ships,Canada,Small
2023.14,Shipped,21,3,9,2004,Ships,Germany,Small
2586.64,Shipped,31,4,10,2004,Ships,USA,Small
1987.02,Shipped,21,4,11,2004,Ships,UK,Small
1146.5,Resolved,25,4,11,2004,Ships,Denmark,Small
2312.24,Shipped,28,4,11,2004,Ships,Belgium,Small
2793.71,Shipped,43,4,12,2004,Ships,Spain,Small
1908.28,Shipped,22,1,1,2005,Ships,Finland,Small
3441.3700000000003,Resolved,37,1,3,2005,Ships,Spain,Medium
2023.2800000000002,Shipped,28,1,3,2005,Ships,France,Small
2245.2000000000003,Shipped,30,2,4,2005,Ships,USA,Small
3255.1200000000003,On Hold,44,2,5,2005,Ships,USA,Medium
2500.0,Shipped,25,1,1,2003,Vintage Cars,Norway,Small
4300.0,Shipped,43,1,3,2003,Vintage Cars,USA,Medium
2921.7,Shipped,30,2,5,2003,Vintage Cars,Spain,Small
1801.2,Shipped,20,3,7,2003,Vintage Cars,Australia,Small
2600.0,Shipped,26,3,9,2003,Vintage Cars,Singapore,Small
4000.0,Shipped,40,4,10,2003,Vintage Cars,USA,Medium
2759.31,Shipped,31,4,11,2003,Vintage Cars,Italy,Small
2200.0,Shipped,22,4,11,2003,Vintage Cars,USA,Small
2300.0,Shipped,23,4,11,2003,Vintage Cars,Australia,Small
3000.0,Shipped,30,4,12,2003,Vintage Cars,Canada,Medium
4900.0,Shipped,49,1,1,2004,Vintage Cars,USA,Medium
3100.0,Shipped,31,1,3,2004,Vintage Cars,USA,Medium
2900.0,Shipped,29,2,4,2004,Vintage Cars,Spain,Medium
3138.3399999999997,Shipped,37,2,6,2004,Vintage Cars,USA,Medium
3800.0,Shipped,38,3,7,2004,Vintage Cars,Australia,Medium
2900.0,Shipped,29,3,8,2004,Vintage Cars,Italy,Medium
2300.0,Shipped,23,3,9,2004,Vintage Cars,Sweden,Small
2232.62,Shipped,26,4,10,2004,Vintage Cars,France,Small
3800.0,Shipped,38,4,10,2004,Vintage Cars,USA,Medium
2257.92,Shipped,48,4,11,2004,Vintage Cars,USA,Small
1592.0,Shipped,40,4,11,2004,Vintage Cars,UK,Small
4500.0,Shipped,45,4,11,2004,Vintage Cars,Australia,Medium
4400.0,Shipped,44,4,12,2004,Vintage Cars,USA,Medium
1978.62,Shipped,21,1,1,2005,Vintage Cars,USA,Small
3500.0,Shipped,35,1,2,2005,Vintage Cars,USA,Medium
2520.68,Shipped,29,1,3,2005,Vintage Cars,Austria,Small
1781.2199999999998,In Process,21,2,5,2005,Vintage Cars,Belgium,Small
2200.0,Shipped,22,1,2,2003,Vintage Cars,Denmark,Medium
2600.0,Shipped,26,2,4,2003,Vintage Cars,Singapore,Medium
4100.0,Shipped,41,2,6,2003,Vintage Cars,Spain,Medium
4700.0,Shipped,47,3,8,2003,Vintage Cars,USA,Medium
3100.0,Shipped,31,3,9,2003,Vintage Cars,Spain,Medium
4300.0,Shipped,43,4,10,2003,Vintage Cars,USA,Medium
2300.0,Shipped,23,4,11,2003,Vintage Cars,Spain,Medium
2800.0,Shipped,28,4,11,2003,Vintage Cars,USA,Medium
4900.0,Shipped,49,4,11,2003,Vintage Cars,USA,Medium
2400.0,Shipped,24,1,1,2004,Vintage Cars,France,Small
3300.0,Shipped,33,1,2,2004,Vintage Cars,Belgium,Medium
2200.0,Shipped,22,1,3,2004,Vintage Cars,UK,Medium
3200.0,Cancelled,32,2,5,2004,Vintage Cars,USA,Medium
4000.0,Shipped,40,3,7,2004,Vintage Cars,Belgium,Medium
4300.0,Shipped,43,3,8,2004,Vintage Cars,USA,Medium
2400.0,Shipped,24,3,9,2004,Vintage Cars,Italy,Small
3200.0,Shipped,32,4,10,2004,Vintage Cars,UK,Medium
2000.0,Shipped,20,4,10,2004,Vintage Cars,Denmark,Small
1658.88,Shipped,24,4,11,2004,Vintage Cars,Norway,Small
4800.0,Shipped,48,4,11,2004,Vintage Cars,France,Medium
4400.0,Shipped,44,4,12,2004,Vintage Cars,Spain,Medium
2800.0,Shipped,28,1,1,2005,Vintage Cars,Japan,Medium
1476.48,Shipped,24,1,2,2005,Vintage Cars,Spain,Small
3300.0,Shipped,33,1,3,2005,Vintage Cars,USA,Medium
4100.0,On Hold,41,2,5,2005,Vintage Cars,USA,Medium
2300.0,Shipped,23,1,1,2003,Classic Cars,Spain,Medium
4600.0,Shipped,46,1,3,2003,Classic Cars,USA,Large
4800.0,Shipped,48,2,4,2003,Classic Cars,France,Large
2500.0,Shipped,25,2,5,2003,Classic Cars,France,Medium
2200.0,Shipped,22,2,6,2003,Classic Cars,USA,Medium
4100.0,Shipped,41,3,7,2003,Classic Cars,France,Large
3400.0,Shipped,34,3,8,2003,Classic Cars,Finland,Medium
3200.0,Shipped,32,3,9,2003,Classic Cars,Australia,Medium
2100.0,Shipped,21,3,9,2003,Classic Cars,Finland,Medium
2000.0,Shipped,20,4,10,2003,Classic Cars,USA,Medium
4700.0,Shipped,47,4,10,2003,Classic Cars,Singapore,Large
3900.0,Shipped,39,4,11,2003,Classic Cars,Canada,Medium
2900.0,Shipped,29,4,11,2003,Classic Cars,UK,Medium
4500.0,Shipped,45,4,11,2003,Classic Cars,Norway,Medium
2800.0,Shipped,28,4,11,2003,Classic Cars,Spain,Medium
2600.0,Shipped,26,4,11,2003,Classic Cars,USA,Medium
5000.0,Shipped,50,4,11,2003,Classic Cars,USA,Large
4800.0,Shipped,48,4,12,2003,Classic Cars,Spain,Large
2500.0,Shipped,25,4,12,2003,Classic Cars,USA,Medium
4000.0,Shipped,40,1,1,2004,Classic Cars,Spain,Medium
4300.0,Shipped,43,1,2,2004,Classic Cars,Switzerland,Medium
2200.0,Shipped,22,1,3,2004,Classic Cars,USA,Medium
4700.0,Shipped,47,2,4,2004,Classic Cars,Finland,Large
3600.0,Shipped,36,2,5,2004,Classic Cars,Spain,Large
4000.0,Cancelled,40,2,6,2004,Classic Cars,UK,Medium
2700.0,Shipped,27,2,6,2004,Classic Cars,Singapore,Medium
2900.0,Shipped,29,3,7,2004,Classic Cars,Italy,Medium
2000.0,Shipped,20,3,7,2004,Classic Cars,USA,Medium
4200.0,Shipped,42,3,8,2004,Classic Cars,USA,Medium
2500.0,Shipped,25,3,8,2004,Classic Cars,USA,Medium
3600.0,Shipped,36,3,8,2004,Classic Cars,Switzerland,Medium
2100.0,Shipped,21,3,9,2004,Classic Cars,USA,Small
2300.0,Shipped,23,4,10,2003,Classic Cars,Norway,Medium
3700.0,Shipped,37,4,10,2004,Classic Cars,USA,Large
4800.0,Shipped,48,4,10,2004,Classic Cars,Germany,Large
2500.0,Shipped,25,4,10,2004,Classic Cars,Canada,Medium
3300.0,Shipped,33,4,11,2004,Classic Cars,USA,Medium
2700.0,Shipped,27,4,11,2004,Classic Cars,USA,Medium
2700.0,Shipped,27,4,11,2004,Classic Cars,USA,Medium
2000.0,On Hold,20,4,11,2004,Classic Cars,Sweden,Small
3000.0,Shipped,30,4,11,2004,Classic Cars,Australia,Medium
4800.0,Shipped,48,4,12,2004,Classic Cars,USA,Large
2991.68,Shipped,32,4,12,2004,Classic Cars,Spain,Small
3400.0,Shipped,34,1,1,2005,Classic Cars,Belgium,Medium
1534.95,Shipped,27,1,1,2005,Classic Cars,Australia,Small
3900.0,Shipped,39,1,2,2005,Classic Cars,Finland,Large
4700.0,Shipped,47,1,2,2005,Classic Cars,Spain,Medium
2200.0,Shipped,22,1,3,2005,Classic Cars,Spain,Medium
5500.0,Shipped,55,2,4,2005,Classic Cars,France,Large
6000.0,Shipped,60,2,5,2005,Classic Cars,Spain,Large
3500.0,Shipped,35,2,5,2005,Classic Cars,Austria,Medium
2800.0,In Process,28,2,5,2005,Classic Cars,France,Medium
3800.0,Shipped,38,1,2,2003,Trains,Denmark,Medium
2011.8,Shipped,21,2,4,2003,Trains,Singapore,Small
4100.0,Shipped,41,2,6,2003,Trains,Spain,Medium
2151.82,Shipped,22,3,8,2003,Trains,USA,Small
2573.46,Shipped,29,3,9,2003,Trains,Spain,Small
5000.0,Shipped,50,4,10,2003,Trains,Singapore,Medium
2900.0,Shipped,29,4,11,2003,Trains,Spain,Medium
3952.83,Shipped,49,4,11,2003,Trains,USA,Medium
3500.0,Shipped,35,4,11,2003,Trains,USA,Medium
4800.0,Shipped,48,1,1,2004,Trains,France,Medium
1855.41,Shipped,23,1,2,2004,Trains,Belgium,Small
4598.4,Shipped,48,1,3,2004,Trains,UK,Medium
4200.0,Cancelled,42,2,5,2004,Trains,USA,Medium
4700.0,Shipped,47,3,7,2004,Trains,Belgium,Medium
3600.0,Shipped,36,3,8,2004,Trains,USA,Medium
2200.0,Shipped,22,3,9,2004,Trains,Italy,Small
3670.4,Shipped,40,4,10,2004,Trains,UK,Medium
2300.0,Shipped,23,4,10,2004,Trains,Denmark,Small
3200.0,Shipped,32,4,11,2004,Trains,Sweden,Medium
2100.0,Shipped,21,4,11,2004,Trains,France,Small
3814.6400000000003,Shipped,41,4,12,2004,Trains,Spain,Medium
2117.75,Shipped,25,1,1,2005,Trains,Japan,Small
2600.0,Shipped,26,1,2,2005,Trains,Spain,Medium
2154.0,Shipped,24,1,3,2005,Trains,USA,Small
4800.0,On Hold,48,2,5,2005,Trains,USA,Medium
1777.1,Shipped,26,1,3,2003,Classic Cars,Philippines,Small
1536.57,Shipped,21,2,5,2003,Classic Cars,France,Small
3510.0,Shipped,45,3,7,2003,Classic Cars,USA,Medium
3097.44,Shipped,36,3,9,2003,Classic Cars,USA,Medium
1705.4099999999999,Shipped,21,4,10,2003,Classic Cars,USA,Small
2264.32,Shipped,32,4,11,2003,Classic Cars,Australia,Small
2484.6,Shipped,30,4,11,2003,Classic Cars,Norway,Small
3415.68,Shipped,36,4,11,2003,Classic Cars,Germany,Medium
2839.32,Shipped,33,4,12,2003,Classic Cars,Spain,Small
2730.0,Shipped,35,1,1,2004,Classic Cars,France,Small
3540.5299999999997,Shipped,37,1,2,2004,Classic Cars,Switzerland,Medium
2999.9700000000003,Shipped,41,2,4,2004,Classic Cars,Denmark,Small
1527.8,Shipped,20,2,5,2004,Classic Cars,France,Small
3907.8,Shipped,45,3,7,2004,Classic Cars,Australia,Medium
2658.4799999999996,Shipped,38,3,8,2004,Classic Cars,USA,Small
3042.6800000000003,Shipped,43,3,8,2004,Classic Cars,Switzerland,Medium
3861.2,Shipped,49,4,10,2003,Classic Cars,Germany,Medium
2171.0699999999997,Shipped,27,4,10,2004,Classic Cars,Germany,Small
3403.0800000000004,Shipped,46,4,11,2004,Classic Cars,USA,Medium
2245.8,Shipped,38,4,11,2004,Classic Cars,USA,Small
1668.4999999999998,Shipped,25,4,11,2004,Classic Cars,Australia,Small
2773.7999999999997,Shipped,46,1,1,2005,Classic Cars,Finland,Small
2200.0,Shipped,22,1,2,2005,Classic Cars,Spain,Small
4000.0,Shipped,40,1,3,2005,Classic Cars,USA,Medium
4600.0,Shipped,46,1,1,2003,Vintage Cars,Norway,Medium
3900.0,Shipped,39,1,3,2003,Vintage Cars,USA,Medium
3128.92,Shipped,38,2,5,2003,Vintage Cars,Spain,Medium
3000.0,Shipped,30,3,7,2003,Vintage Cars,Australia,Medium
3958.5,Shipped,42,3,9,2003,Vintage Cars,USA,Medium
4300.0,Shipped,43,4,10,2003,Vintage Cars,USA,Medium
2761.96,Shipped,29,4,11,2003,Vintage Cars,Italy,Small
2848.23,Shipped,33,4,11,2003,Vintage Cars,USA,Small
2539.84,Shipped,32,4,11,2003,Vintage Cars,Australia,Small
2444.4,Shipped,28,4,12,2003,Vintage Cars,Canada,Small
4100.0,Shipped,41,1,1,2004,Vintage Cars,USA,Medium
3300.0,Shipped,33,1,3,2004,Vintage Cars,France,Medium
3035.88,Shipped,36,2,4,2004,Vintage Cars,Spain,Medium
2321.54,Shipped,26,2,6,2004,Vintage Cars,USA,Small
3400.0,Shipped,34,3,8,2004,Vintage Cars,Italy,Medium
2501.98,Shipped,26,3,9,2004,Vintage Cars,USA,Small
3800.0,Shipped,38,4,10,2004,Vintage Cars,France,Medium
3300.0,Shipped,33,4,10,2004,Vintage Cars,USA,Medium
3011.91,Shipped,33,4,11,2004,Vintage Cars,Germany,Medium
4600.0,Shipped,46,4,11,2004,Vintage Cars,USA,Large
2600.0,Shipped,26,4,11,2004,Vintage Cars,Australia,Small
2500.0,Shipped,25,4,12,2004,Vintage Cars,USA,Small
3288.6,Shipped,45,1,1,2005,Vintage Cars,USA,Medium
5000.0,Shipped,50,1,2,2005,Vintage Cars,USA,Large
3600.0,Shipped,36,1,3,2005,Vintage Cars,Austria,Medium
1875.0900000000001,In Process,21,2,5,2005,Vintage Cars,Belgium,Small
2900.0,Shipped,29,1,3,2003,Classic Cars,Philippines,Medium
2100.0,Shipped,21,2,5,2003,Classic Cars,France,Small
4200.0,Shipped,42,3,7,2003,Classic Cars,USA,Medium
3700.0,Shipped,37,3,9,2003,Classic Cars,USA,Medium
2500.0,Shipped,25,4,10,2003,Classic Cars,USA,Medium
3600.0,Shipped,36,4,11,2003,Classic Cars,Australia,Medium
2200.0,Shipped,22,4,11,2003,Classic Cars,Norway,Medium
2300.0,Shipped,23,4,11,2003,Classic Cars,Germany,Medium
3200.0,Shipped,32,4,12,2003,Classic Cars,Spain,Medium
2800.0,Shipped,28,1,1,2004,Classic Cars,France,Medium
2700.0,Shipped,27,1,2,2004,Classic Cars,Switzerland,Medium
4900.0,Shipped,49,2,4,2004,Classic Cars,Denmark,Medium
4100.0,Shipped,41,2,5,2004,Classic Cars,France,Medium
4900.0,Shipped,49,3,7,2004,Classic Cars,Australia,Large
3000.0,Shipped,30,3,8,2004,Classic Cars,USA,Medium
4000.0,Shipped,40,3,8,2004,Classic Cars,Switzerland,Medium
2300.0,Shipped,23,4,10,2003,Classic Cars,Germany,Medium
4900.0,Shipped,49,4,10,2004,Classic Cars,Germany,Medium
2500.0,Shipped,25,4,11,2004,Classic Cars,Sweden,Medium
3700.0,Shipped,37,4,11,2004,Classic Cars,Philippines,Medium
5500.0,Shipped,55,4,11,2004,Classic Cars,Australia,Medium
2300.0,Shipped,23,4,12,2004,Classic Cars,Spain,Medium
2400.0,Shipped,24,1,1,2005,Classic Cars,Finland,Medium
4149.07,Shipped,43,1,2,2005,Classic Cars,Spain,Medium
5000.0,Shipped,50,1,3,2005,Classic Cars,USA,Large
4700.0,Shipped,47,1,3,2003,Classic Cars,USA,Medium
3400.0,Shipped,34,2,5,2003,Classic Cars,France,Medium
3100.0,Shipped,31,3,7,2003,Classic Cars,France,Medium
2800.0,Shipped,28,3,9,2003,Classic Cars,Australia,Medium
3600.0,Shipped,36,4,10,2003,Classic Cars,Denmark,Medium
4800.0,Shipped,48,4,11,2003,Classic Cars,USA,Medium
3900.0,Shipped,39,4,11,2003,Classic Cars,Norway,Medium
4500.0,Shipped,45,4,11,2003,Classic Cars,USA,Medium
3500.0,Shipped,35,4,12,2003,Classic Cars,USA,Medium
4500.0,Shipped,45,1,1,2004,Classic Cars,Spain,Medium
4600.0,Shipped,46,1,2,2004,Classic Cars,USA,Large
3700.0,Shipped,37,2,4,2004,Classic Cars,Japan,Medium
3100.0,Cancelled,31,2,6,2004,Classic Cars,UK,Medium
3300.0,Shipped,33,3,7,2004,Classic Cars,Italy,Medium
3100.0,Shipped,31,3,8,2004,Classic Cars,USA,Medium
2700.0,Shipped,27,3,8,2004,Classic Cars,Switzerland,Medium
3900.0,Shipped,39,4,10,2003,Classic Cars,Norway,Medium
3200.0,Shipped,32,4,10,2004,Classic Cars,Spain,Medium
2800.0,Shipped,28,4,11,2004,Classic Cars,USA,Medium
1765.6599999999999,Shipped,26,4,11,2004,Classic Cars,USA,Small
3734.72,Shipped,44,4,11,2004,Classic Cars,France,Medium
4600.0,Resolved,46,1,1,2005,Classic Cars,USA,Medium
2266.56,Shipped,32,1,2,2005,Classic Cars,Spain,Small
6500.0,Disputed,65,2,4,2005,Classic Cars,Denmark,Large
4300.0,Shipped,43,2,5,2005,Classic Cars,Austria,Medium
2914.1099999999997,Shipped,43,1,3,2003,Motorcycles,Philippines,Small
1740.9,Shipped,35,2,5,2003,Motorcycles,France,Small
2266.2,Shipped,45,3,7,2003,Motorcycles,USA,Small
3155.58,Shipped,47,3,9,2003,Motorcycles,USA,Medium
1357.86,Shipped,21,4,10,2003,Motorcycles,USA,Small
2598.82,Shipped,38,4,11,2003,Motorcycles,Australia,Small
1057.56,Shipped,21,4,11,2003,Motorcycles,France,Small
3127.8199999999997,Shipped,43,4,11,2003,Motorcycles,Germany,Medium
2488.1400000000003,Shipped,46,1,1,2004,Motorcycles,France,Small
2220.72,Shipped,38,1,2,2004,Motorcycles,France,Small
1357.72,Shipped,26,2,4,2004,Motorcycles,USA,Small
1638.0400000000002,Shipped,31,2,5,2004,Motorcycles,France,Small
2626.08,Shipped,48,2,6,2004,Motorcycles,USA,Small
1661.8799999999999,Shipped,33,3,8,2004,Motorcycles,USA,Small
2173.6,Shipped,38,3,8,2004,Motorcycles,France,Small
2182.05,Shipped,39,3,9,2004,Motorcycles,Finland,Small
2819.88,Shipped,42,4,10,2004,Motorcycles,Germany,Small
2598.6400000000003,Shipped,44,4,11,2004,Motorcycles,USA,Small
2019.27,Shipped,29,4,11,2004,Motorcycles,Philippines,Small
1454.7,Shipped,26,4,11,2004,Motorcycles,Australia,Small
1657.57,Shipped,31,4,12,2004,Motorcycles,Spain,Small
2851.84,Shipped,32,1,1,2005,Motorcycles,Finland,Small
2800.0,Shipped,28,1,2,2005,Motorcycles,Spain,Medium
3600.0,Shipped,36,1,3,2005,Motorcycles,USA,Medium
1879.92,Shipped,36,2,4,2005,Motorcycles,UK,Small
4100.0,Shipped,41,1,2,2003,Vintage Cars,Italy,Medium
2687.04,Shipped,27,2,4,2003,Vintage Cars,Austria,Small
3300.0,Shipped,33,2,6,2003,Vintage Cars,USA,Medium
3400.0,Shipped,34,3,8,2003,Vintage Cars,USA,Medium
2900.0,Shipped,29,4,10,2003,Vintage Cars,Finland,Medium
3400.0,Cancelled,34,4,10,2003,Vintage Cars,Sweden,Medium
4800.0,Shipped,48,4,11,2003,Vintage Cars,France,Medium
4600.0,Shipped,46,4,11,2003,Vintage Cars,UK,Medium
2200.0,Shipped,22,4,11,2003,Vintage Cars,Spain,Small
2000.0,Shipped,20,1,1,2004,Vintage Cars,USA,Small
3858.75,Shipped,45,1,2,2004,Vintage Cars,USA,Medium
4600.0,Shipped,46,2,5,2004,Vintage Cars,USA,Medium
3400.0,Cancelled,34,2,6,2004,Vintage Cars,Spain,Medium
4287.5,Shipped,50,3,7,2004,Vintage Cars,Belgium,Medium
4600.0,Shipped,46,3,8,2004,Vintage Cars,Canada,Medium
1863.4,Shipped,22,3,9,2004,Vintage Cars,Germany,Small
4166.88,Shipped,48,4,10,2004,Vintage Cars,USA,Medium
4080.07,Shipped,47,4,11,2004,Vintage Cars,UK,Medium
3400.0,Shipped,34,4,11,2004,Vintage Cars,Italy,Medium
4500.0,Shipped,45,4,11,2004,Vintage Cars,Belgium,Medium
2000.0,Shipped,20,4,12,2004,Vintage Cars,UK,Medium
3024.5,Shipped,50,1,1,2005,Vintage Cars,Finland,Medium
1266.1,Resolved,22,1,3,2005,Vintage Cars,Spain,Small
